縣市,行政區別,鄰里,區域別代碼,總統候選人1,總統候選人1_得票數,總統候選人2,總統候選人2_得票數,總統候選人3,總統候選人3_得票數,總統候選人4,總統候選人4_得票數,總統候選人5,總統候選人5_得票數,總統候選人6,總統候選人6_得票數,總統候選人7,總統候選人7_得票數,總統候選人8,總統候選人8_得票數,總統候選人9,總統候選人9_得票數,總統候選人10,總統候選人10_得票數,總統候選人有效票數A,總統候選人無效票數B,總統候選人投票數C,總統候選人選舉人數G,平原立委候選人1＿候選人名稱,平原立委候選人1＿黨籍,平原立委候選人1_得票數,平原立委候選人2＿候選人名稱,平原立委候選人2＿黨籍,平原立委候選人2_得票數,平原立委候選人3＿候選人名稱,平原立委候選人3＿黨籍,平原立委候選人3_得票數,平原立委候選人4＿候選人名稱,平原立委候選人4＿黨籍,平原立委候選人4_得票數,平原立委候選人5＿候選人名稱,平原立委候選人5＿黨籍,平原立委候選人5_得票數,平原立委候選人6＿候選人名稱,平原立委候選人6＿黨籍,平原立委候選人6_得票數,平原立委候選人7＿候選人名稱,平原立委候選人7＿黨籍,平原立委候選人7_得票數,平原立委候選人8＿候選人名稱,平原立委候選人8＿黨籍,平原立委候選人8_得票數,平原立委候選人9＿候選人名稱,平原立委候選人9＿黨籍,平原立委候選人9_得票數,平原立委候選人10＿候選人名稱,平原立委候選人10＿黨籍,平原立委候選人10_得票數,平原立委有效票數A,平原立委無效票數B,平原立委投票數C,平原立委選舉人數G,山原立委候選人1＿候選人名稱,山原立委候選人1＿黨籍,山原立委候選人1_得票數,山原立委候選人2＿候選人名稱,山原立委候選人2＿黨籍,山原立委候選人2_得票數,山原立委候選人3＿候選人名稱,山原立委候選人3＿黨籍,山原立委候選人3_得票數,山原立委候選人4＿候選人名稱,山原立委候選人4＿黨籍,山原立委候選人4_得票數,山原立委候選人5＿候選人名稱,山原立委候選人5＿黨籍,山原立委候選人5_得票數,山原立委候選人6＿候選人名稱,山原立委候選人6＿黨籍,山原立委候選人6_得票數,山原立委候選人7＿候選人名稱,山原立委候選人7＿黨籍,山原立委候選人7_得票數,山原立委候選人8＿候選人名稱,山原立委候選人8＿黨籍,山原立委候選人8_得票數,山原立委候選人9＿候選人名稱,山原立委候選人9＿黨籍,山原立委候選人9_得票數,山原立委候選人10＿候選人名稱,山原立委候選人10＿黨籍,山原立委候選人10_得票數,山原立委有效票數A,山原立委無效票數B,山原立委投票數C,山原立委選舉人數G,"不分區政黨(1)

小民參政歐巴桑聯盟","不分區政黨(2)

台灣綠黨","不分區政黨(3)

臺灣雙語無法黨","不分區政黨(4)

台灣基進","不分區政黨(5)

中華統一促進黨","不分區政黨(6)

民主進步黨","不分區政黨(7)

制度救世島","不分區政黨(8)

時代力量","不分區政黨(9)

中國國民黨","不分區政黨(10)

司法改革黨","不分區政黨(11)

新黨","不分區政黨(12)

台灣民眾黨","不分區政黨(13)

台灣維新","不分區政黨(14)

親民黨","不分區政黨(15)

人民最大黨","不分區政黨(16)

台灣團結聯盟",不分區政黨有效票數A,不分區政黨無效票數B,不分區政黨投票數C,不分區政黨選舉人數G
花蓮縣,萬榮鄉,明利村,1200004,柯文哲/吳欣盈,94,賴清德/蕭美琴,51,侯友宜/趙少康,249,,0,,0,,0,,0,,0,,0,,0,271,394,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,271,20,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,271,347,8,5,1,2,3,2,0,47,1,5,259,2,0,59,1,0,1,1,0,384,16,83
花蓮縣,萬榮鄉,紅葉村,1200006,柯文哲/吳欣盈,143,賴清德/蕭美琴,55,侯友宜/趙少康,377,,0,,0,,0,,0,,0,,0,,0,274,575,1,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,274,19,2,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,274,512,11,5,3,5,3,1,7,43,1,11,381,1,2,88,0,6,1,4,0,557,19,83
花蓮縣,萬榮鄉,萬榮村,1200003,柯文哲/吳欣盈,139,賴清德/蕭美琴,67,侯友宜/趙少康,296,,0,,0,,0,,0,,0,,0,,0,270,502,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,270,22,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,270,450,10,5,0,4,3,1,1,52,0,9,321,4,1,82,0,3,1,0,0,482,23,83
花蓮縣,萬榮鄉,西林村,1200001,柯文哲/吳欣盈,162,賴清德/蕭美琴,73,侯友宜/趙少康,390,,0,,0,,0,,0,,0,,0,,0,268,625,8,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,268,12,3,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,268,582,9,5,4,4,4,0,2,52,1,10,421,2,3,104,0,5,0,1,0,613,19,83
花蓮縣,萬榮鄉,見晴村,1200002,柯文哲/吳欣盈,65,賴清德/蕭美琴,27,侯友宜/趙少康,179,,0,,0,,0,,0,,0,,0,,0,269,271,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,269,12,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,269,248,6,5,0,1,0,1,1,25,0,4,186,1,0,41,0,2,0,2,0,264,11,83
花蓮縣,萬榮鄉,馬遠村,1200005,柯文哲/吳欣盈,151,賴清德/蕭美琴,78,侯友宜/趙少康,395,,0,,0,,0,,0,,0,,0,,0,272,279,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,272,11,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,272,254,12,5,3,7,5,0,2,46,1,11,408,5,3,96,1,5,0,2,0,595,40,83
花蓮縣,豐濱鄉,新社村,0800002,柯文哲/吳欣盈,51,賴清德/蕭美琴,44,侯友宜/趙少康,189,,0,,0,,0,,0,,0,,0,,0,266,284,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,266,244,9,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,266,2,0,5,0,6,7,2,0,37,0,2,168,4,5,30,1,2,0,2,0,266,25,83
花蓮縣,豐濱鄉,港口村,0800004,柯文哲/吳欣盈,61,賴清德/蕭美琴,117,侯友宜/趙少康,250,,0,,0,,0,,0,,0,,0,,0,262,428,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,262,352,11,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,262,3,0,5,0,6,3,2,0,77,0,8,259,2,3,40,1,2,2,3,0,408,25,83
花蓮縣,豐濱鄉,磯崎村,0800003,柯文哲/吳欣盈,20,賴清德/蕭美琴,28,侯友宜/趙少康,148,,0,,0,,0,,0,,0,,0,,0,267,196,1,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,267,136,2,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,267,28,0,5,0,1,0,0,0,23,0,3,145,1,1,13,0,2,0,0,0,189,8,83
花蓮縣,豐濱鄉,豐濱村,0800001,柯文哲/吳欣盈,135,賴清德/蕭美琴,158,侯友宜/趙少康,513,,0,,0,,0,,0,,0,,0,,0,263,341,2,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,263,248,9,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,263,7,0,5,5,3,6,3,4,120,3,6,528,1,1,81,0,7,0,6,0,774,42,83
花蓮縣,豐濱鄉,靜浦村,0800005,柯文哲/吳欣盈,54,賴清德/蕭美琴,48,侯友宜/趙少康,213,,0,,0,,0,,0,,0,,0,,0,261,315,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,261,290,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,261,4,0,5,1,5,3,0,1,31,5,5,204,1,2,32,1,4,1,2,0,298,20,83
花蓮縣,鳳林鎮,北林里,0200008,柯文哲/吳欣盈,83,賴清德/蕭美琴,138,侯友宜/趙少康,151,,0,,0,,0,,0,,0,,0,,0,239,372,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,239,4,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,239,13,1,5,1,3,5,2,2,125,1,3,154,2,0,61,2,2,0,1,0,364,15,83
花蓮縣,鳳林鎮,南平里,0200009,柯文哲/吳欣盈,33,賴清德/蕭美琴,113,侯友宜/趙少康,170,,0,,0,,0,,0,,0,,0,,0,240,316,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,240,4,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,240,8,0,5,1,5,2,2,0,86,0,3,166,1,0,32,1,2,0,2,0,303,16,83
花蓮縣,鳳林鎮,大榮里,0200007,柯文哲/吳欣盈,175,賴清德/蕭美琴,224,侯友宜/趙少康,358,,0,,0,,0,,0,,0,,0,,0,237,415,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,237,56,2,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,237,19,2,5,4,7,5,4,1,184,2,14,376,1,2,122,2,2,1,6,0,733,32,83
花蓮縣,鳳林鎮,山興里,0200006,柯文哲/吳欣盈,67,賴清德/蕭美琴,51,侯友宜/趙少康,212,,0,,0,,0,,0,,0,,0,,0,235,193,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,235,120,8,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,235,2,0,5,0,5,2,1,0,43,1,4,206,3,1,48,0,3,3,0,0,320,16,83
花蓮縣,鳳林鎮,林榮里,0200010,柯文哲/吳欣盈,98,賴清德/蕭美琴,125,侯友宜/趙少康,299,,0,,0,,0,,0,,0,,0,,0,241,522,2,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,241,21,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,241,23,1,5,3,8,3,2,1,99,1,8,301,1,2,72,1,6,0,2,0,510,14,83
花蓮縣,鳳林鎮,森榮里,0200012,柯文哲/吳欣盈,7,賴清德/蕭美琴,6,侯友宜/趙少康,43,,0,,0,,0,,0,,0,,0,,0,243,56,0,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,243,20,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,243,3,0,5,0,0,1,0,0,5,0,0,45,0,0,4,0,0,0,0,0,55,1,83
花蓮縣,鳳林鎮,長橋里,0200011,柯文哲/吳欣盈,111,賴清德/蕭美琴,152,侯友宜/趙少康,299,,0,,0,,0,,0,,0,,0,,0,242,562,8,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,242,66,4,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,242,40,2,5,3,6,6,3,1,131,3,12,306,0,1,72,2,3,0,3,0,552,18,83
花蓮縣,鳳林鎮,鳳仁里,0200001,柯文哲/吳欣盈,160,賴清德/蕭美琴,218,侯友宜/趙少康,416,,0,,0,,0,,0,,0,,0,,0,229,794,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,229,29,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,229,21,1,5,8,9,6,1,1,179,1,30,389,4,2,130,0,3,2,1,0,766,35,83
花蓮縣,鳳林鎮,鳳信里,0200005,柯文哲/吳欣盈,179,賴清德/蕭美琴,161,侯友宜/趙少康,494,,0,,0,,0,,0,,0,,0,,0,233,455,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,233,254,8,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,233,34,1,5,1,8,4,1,0,129,1,13,510,2,1,134,0,5,1,3,0,813,27,83
花蓮縣,鳳林鎮,鳳智里,0200004,柯文哲/吳欣盈,154,賴清德/蕭美琴,137,侯友宜/趙少康,386,,0,,0,,0,,0,,0,,0,,0,232,677,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,232,33,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,232,19,0,5,3,1,5,2,0,123,0,17,392,0,0,116,0,4,0,2,0,665,15,83
花蓮縣,鳳林鎮,鳳禮里,0200003,柯文哲/吳欣盈,86,賴清德/蕭美琴,113,侯友宜/趙少康,202,,0,,0,,0,,0,,0,,0,,0,231,401,1,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,231,13,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,231,3,0,5,1,3,3,1,1,98,0,6,208,2,0,68,0,0,0,0,0,391,11,83
花蓮縣,鳳林鎮,鳳義里,0200002,柯文哲/吳欣盈,82,賴清德/蕭美琴,80,侯友宜/趙少康,238,,0,,0,,0,,0,,0,,0,,0,230,400,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,230,17,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,230,2,0,5,1,5,3,0,0,70,0,10,245,0,3,61,0,0,0,1,0,399,6,83
