縣市,行政區別,鄰里,區域別代碼,總統候選人1,總統候選人1_得票數,總統候選人2,總統候選人2_得票數,總統候選人3,總統候選人3_得票數,總統候選人4,總統候選人4_得票數,總統候選人5,總統候選人5_得票數,總統候選人6,總統候選人6_得票數,總統候選人7,總統候選人7_得票數,總統候選人8,總統候選人8_得票數,總統候選人9,總統候選人9_得票數,總統候選人10,總統候選人10_得票數,總統候選人有效票數A,總統候選人無效票數B,總統候選人投票數C,總統候選人選舉人數G,區域立委候選人1＿候選人名稱,區域立委候選人1＿黨籍,區域立委候選人1_得票數,區域立委候選人2＿候選人名稱,區域立委候選人2＿黨籍,區域立委候選人2_得票數,區域立委候選人3＿候選人名稱,區域立委候選人3＿黨籍,區域立委候選人3_得票數,區域立委候選人4＿候選人名稱,區域立委候選人4＿黨籍,區域立委候選人4_得票數,區域立委候選人5＿候選人名稱,區域立委候選人5＿黨籍,區域立委候選人5_得票數,區域立委候選人6＿候選人名稱,區域立委候選人6＿黨籍,區域立委候選人6_得票數,區域立委候選人7＿候選人名稱,區域立委候選人7＿黨籍,區域立委候選人7_得票數,區域立委候選人8＿候選人名稱,區域立委候選人8＿黨籍,區域立委候選人8_得票數,區域立委候選人9＿候選人名稱,區域立委候選人9＿黨籍,區域立委候選人9_得票數,區域立委候選人10＿候選人名稱,區域立委候選人10＿黨籍,區域立委候選人10_得票數,區域立委有效票數A,區域立委無效票數B,區域立委投票數C,區域立委選舉人數G,"不分區政黨(1)

民主進步黨","不分區政黨(2)

親民黨","不分區政黨(3)

自由台灣黨","不分區政黨(4)

和平鴿聯盟黨","不分區政黨(5)

軍公教聯盟黨","不分區政黨(6)

民國黨","不分區政黨(7)

信心希望聯盟","不分區政黨(8)

中華統一促進黨","不分區政黨(9)

中國國民黨","不分區政黨(10)

台灣團結聯盟","不分區政黨(11)

時代力量","不分區政黨(12)

大愛憲改聯盟","不分區政黨(13)

綠黨社會民主黨聯盟","不分區政黨(14)

台灣獨立黨","不分區政黨(15)

無黨團結聯盟","不分區政黨(16)

新黨","不分區政黨(17)

健保免費連線","不分區政黨(18)

樹黨",不分區政黨有效票數A,不分區政黨無效票數B,不分區政黨投票數C,不分區政黨選舉人數G
花蓮縣,秀林鄉,景美村,10015110007,朱立倫/王如玄,420,蔡英文/陳建仁,300,宋楚瑜/徐欣瑩,224,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,0,蕭美琴,民主進步黨,43,楊悟空,無黨籍,3,王廷升,中國國民黨,29,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,205,107,3,3,3,23,47,27,409,10,18,1,9,5,22,15,5,4,0,0,0,0
花蓮縣,秀林鄉,水源村,10015110004,朱立倫/王如玄,286,蔡英文/陳建仁,207,宋楚瑜/徐欣瑩,157,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,1,蕭美琴,民主進步黨,32,楊悟空,無黨籍,0,王廷升,中國國民黨,36,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,94,110,4,2,11,11,20,7,305,7,16,0,7,2,20,10,5,1,0,0,0,0
花蓮縣,秀林鄉,秀林村,10015110003,朱立倫/王如玄,444,蔡英文/陳建仁,239,宋楚瑜/徐欣瑩,193,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,0,蕭美琴,民主進步黨,23,楊悟空,無黨籍,0,王廷升,中國國民黨,23,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,160,93,5,6,11,18,40,2,397,6,33,3,12,0,24,21,9,1,0,0,0,0
花蓮縣,秀林鄉,銅門村,10015110005,朱立倫/王如玄,361,蔡英文/陳建仁,161,宋楚瑜/徐欣瑩,139,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,0,蕭美琴,民主進步黨,13,楊悟空,無黨籍,0,王廷升,中國國民黨,18,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,91,70,3,2,1,12,12,3,369,6,16,0,21,0,16,9,2,1,0,0,0,0
花蓮縣,花蓮市,主信里,10015010004,朱立倫/王如玄,148,蔡英文/陳建仁,187,宋楚瑜/徐欣瑩,44,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,2,蕭美琴,民主進步黨,218,楊悟空,無黨籍,7,王廷升,中國國民黨,133,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,148,20,1,1,4,2,7,1,145,5,18,1,7,0,1,14,0,3,0,0,0,0
花蓮縣,花蓮市,主力里,10015010029,朱立倫/王如玄,686,蔡英文/陳建仁,717,宋楚瑜/徐欣瑩,223,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,16,蕭美琴,民主進步黨,892,楊悟空,無黨籍,17,王廷升,中國國民黨,606,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,543,116,3,6,17,13,55,9,597,29,74,2,57,4,3,79,6,3,0,0,0,0
花蓮縣,花蓮市,主勤里,10015010028,朱立倫/王如玄,215,蔡英文/陳建仁,235,宋楚瑜/徐欣瑩,70,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,6,蕭美琴,民主進步黨,276,楊悟空,無黨籍,7,王廷升,中國國民黨,210,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,181,36,2,5,3,6,14,0,182,8,30,0,9,2,1,34,1,2,0,0,0,0
花蓮縣,花蓮市,主和里,10015010006,朱立倫/王如玄,780,蔡英文/陳建仁,825,宋楚瑜/徐欣瑩,231,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,23,蕭美琴,民主進步黨,988,楊悟空,無黨籍,21,王廷升,中國國民黨,702,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,640,141,8,7,17,15,50,7,703,37,74,1,40,3,3,63,7,6,0,0,0,0
花蓮縣,花蓮市,主商里,10015010020,朱立倫/王如玄,151,蔡英文/陳建仁,205,宋楚瑜/徐欣瑩,53,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,3,蕭美琴,民主進步黨,248,楊悟空,無黨籍,3,王廷升,中國國民黨,141,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,165,26,2,2,2,9,11,1,134,6,13,1,15,0,1,18,0,3,0,0,0,0
花蓮縣,花蓮市,主學里,10015010021,朱立倫/王如玄,478,蔡英文/陳建仁,472,宋楚瑜/徐欣瑩,146,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,16,蕭美琴,民主進步黨,604,楊悟空,無黨籍,14,王廷升,中國國民黨,421,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,379,80,0,3,9,13,35,3,433,11,50,0,20,1,3,42,2,2,0,0,0,0
花蓮縣,花蓮市,主安里,10015010042,朱立倫/王如玄,682,蔡英文/陳建仁,582,宋楚瑜/徐欣瑩,211,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,22,蕭美琴,民主進步黨,718,楊悟空,無黨籍,26,王廷升,中國國民黨,632,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,434,116,6,1,21,19,31,5,620,24,62,1,31,1,6,69,4,9,0,0,0,0
花蓮縣,花蓮市,主工里,10015010013,朱立倫/王如玄,155,蔡英文/陳建仁,169,宋楚瑜/徐欣瑩,51,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,8,蕭美琴,民主進步黨,216,楊悟空,無黨籍,8,王廷升,中國國民黨,135,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,135,20,1,1,1,2,8,2,149,4,19,0,6,0,1,11,1,1,0,0,0,0
花蓮縣,花蓮市,主權里,10015010037,朱立倫/王如玄,1434,蔡英文/陳建仁,1270,宋楚瑜/徐欣瑩,474,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,50,蕭美琴,民主進步黨,1552,楊悟空,無黨籍,32,王廷升,中國國民黨,1100,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,985,255,10,7,45,30,102,14,1287,25,126,0,109,2,3,123,15,8,0,0,0,0
花蓮縣,花蓮市,主睦里,10015010005,朱立倫/王如玄,143,蔡英文/陳建仁,160,宋楚瑜/徐欣瑩,41,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,5,蕭美琴,民主進步黨,191,楊悟空,無黨籍,4,王廷升,中國國民黨,120,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,135,19,1,0,2,5,6,4,122,11,11,0,8,0,2,13,1,3,0,0,0,0
花蓮縣,花蓮市,主義里,10015010012,朱立倫/王如玄,119,蔡英文/陳建仁,129,宋楚瑜/徐欣瑩,30,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,2,蕭美琴,民主進步黨,166,楊悟空,無黨籍,5,王廷升,中國國民黨,102,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,105,26,0,1,4,2,2,0,106,0,10,0,9,0,1,11,1,0,0,0,0,0
花蓮縣,花蓮市,主計里,10015010036,朱立倫/王如玄,203,蔡英文/陳建仁,196,宋楚瑜/徐欣瑩,59,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,4,蕭美琴,民主進步黨,231,楊悟空,無黨籍,7,王廷升,中國國民黨,183,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,145,34,1,2,2,9,17,2,185,10,19,0,7,2,2,16,1,2,0,0,0,0
花蓮縣,花蓮市,主農里,10015010014,朱立倫/王如玄,967,蔡英文/陳建仁,849,宋楚瑜/徐欣瑩,301,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,20,蕭美琴,民主進步黨,1026,楊悟空,無黨籍,28,王廷升,中國國民黨,842,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,635,169,5,3,30,19,83,13,895,30,70,3,61,2,6,70,5,13,0,0,0,0
花蓮縣,花蓮市,國光里,10015010022,朱立倫/王如玄,327,蔡英文/陳建仁,279,宋楚瑜/徐欣瑩,86,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,11,蕭美琴,民主進步黨,334,楊悟空,無黨籍,7,王廷升,中國國民黨,300,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,207,49,2,3,12,7,22,2,293,10,24,0,18,6,1,34,0,2,0,0,0,0
花蓮縣,花蓮市,國威里,10015010007,朱立倫/王如玄,406,蔡英文/陳建仁,429,宋楚瑜/徐欣瑩,121,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,10,蕭美琴,民主進步黨,532,楊悟空,無黨籍,14,王廷升,中國國民黨,366,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,333,56,4,0,14,15,40,6,337,13,40,2,35,1,4,47,4,3,0,0,0,0
花蓮縣,花蓮市,國安里,10015010030,朱立倫/王如玄,154,蔡英文/陳建仁,156,宋楚瑜/徐欣瑩,41,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,4,蕭美琴,民主進步黨,185,楊悟空,無黨籍,4,王廷升,中國國民黨,126,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,112,30,0,0,11,4,11,4,129,2,20,0,8,1,0,16,0,1,0,0,0,0
花蓮縣,花蓮市,國富里,10015010016,朱立倫/王如玄,1327,蔡英文/陳建仁,1304,宋楚瑜/徐欣瑩,401,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,38,蕭美琴,民主進步黨,1547,楊悟空,無黨籍,32,王廷升,中國國民黨,1188,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,984,220,5,6,46,39,103,16,1152,56,128,1,73,3,14,136,8,8,0,0,0,0
花蓮縣,花蓮市,國強里,10015010024,朱立倫/王如玄,441,蔡英文/陳建仁,386,宋楚瑜/徐欣瑩,149,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,10,蕭美琴,民主進步黨,507,楊悟空,無黨籍,14,王廷升,中國國民黨,317,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,291,99,6,3,14,12,21,4,383,10,39,1,22,2,1,47,3,5,0,0,0,0
花蓮縣,花蓮市,國慶里,10015010032,朱立倫/王如玄,224,蔡英文/陳建仁,276,宋楚瑜/徐欣瑩,95,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,8,蕭美琴,民主進步黨,325,楊悟空,無黨籍,8,王廷升,中國國民黨,164,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,211,55,1,2,2,7,19,0,205,10,20,0,13,3,2,25,4,6,0,0,0,0
花蓮縣,花蓮市,國治里,10015010015,朱立倫/王如玄,266,蔡英文/陳建仁,229,宋楚瑜/徐欣瑩,66,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,3,蕭美琴,民主進步黨,280,楊悟空,無黨籍,6,王廷升,中國國民黨,236,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,170,30,3,1,5,3,23,3,223,15,21,0,19,1,1,36,1,2,0,0,0,0
花蓮縣,花蓮市,國盛里,10015010043,朱立倫/王如玄,870,蔡英文/陳建仁,792,宋楚瑜/徐欣瑩,352,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,24,蕭美琴,民主進步黨,962,楊悟空,無黨籍,25,王廷升,中國國民黨,776,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,596,167,6,8,20,17,74,11,820,37,80,3,52,5,10,85,4,9,0,0,0,0
花蓮縣,花蓮市,國福里,10015010040,朱立倫/王如玄,320,蔡英文/陳建仁,300,宋楚瑜/徐欣瑩,156,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,13,蕭美琴,民主進步黨,338,楊悟空,無黨籍,5,王廷升,中國國民黨,141,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,236,75,2,10,6,10,17,4,315,10,25,3,12,5,4,19,1,3,0,0,0,0
花蓮縣,花蓮市,國聯里,10015010023,朱立倫/王如玄,683,蔡英文/陳建仁,758,宋楚瑜/徐欣瑩,232,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,21,蕭美琴,民主進步黨,922,楊悟空,無黨籍,23,王廷升,中國國民黨,615,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,585,143,9,5,17,30,33,7,597,23,64,1,35,1,8,87,5,13,0,0,0,0
花蓮縣,花蓮市,國興里,10015010044,朱立倫/王如玄,1129,蔡英文/陳建仁,818,宋楚瑜/徐欣瑩,337,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,26,蕭美琴,民主進步黨,1091,楊悟空,無黨籍,25,王廷升,中國國民黨,927,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,587,176,4,3,33,25,83,13,947,24,102,3,98,5,4,163,5,13,0,0,0,0
花蓮縣,花蓮市,國華里,10015010038,朱立倫/王如玄,640,蔡英文/陳建仁,618,宋楚瑜/徐欣瑩,167,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,13,蕭美琴,民主進步黨,748,楊悟空,無黨籍,19,王廷升,中國國民黨,583,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,463,90,5,2,14,14,38,10,562,22,77,2,41,3,3,65,3,3,0,0,0,0
花蓮縣,花蓮市,國裕里,10015010041,朱立倫/王如玄,1164,蔡英文/陳建仁,953,宋楚瑜/徐欣瑩,360,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,35,蕭美琴,民主進步黨,1193,楊悟空,無黨籍,35,王廷升,中國國民黨,979,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,736,196,7,3,25,39,82,10,1009,34,99,1,66,5,4,118,7,10,0,0,0,0
花蓮縣,花蓮市,國防里,10015010039,朱立倫/王如玄,188,蔡英文/陳建仁,198,宋楚瑜/徐欣瑩,70,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,8,蕭美琴,民主進步黨,239,楊悟空,無黨籍,5,王廷升,中國國民黨,166,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,145,35,0,1,7,1,14,1,168,8,26,0,11,0,1,29,2,3,0,0,0,0
花蓮縣,花蓮市,國風里,10015010008,朱立倫/王如玄,883,蔡英文/陳建仁,805,宋楚瑜/徐欣瑩,278,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,28,蕭美琴,民主進步黨,1056,楊悟空,無黨籍,26,王廷升,中國國民黨,787,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,627,123,11,4,26,24,59,17,755,31,88,0,51,2,5,115,7,9,0,0,0,0
花蓮縣,花蓮市,國魂里,10015010031,朱立倫/王如玄,517,蔡英文/陳建仁,547,宋楚瑜/徐欣瑩,162,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,17,蕭美琴,民主進步黨,648,楊悟空,無黨籍,10,王廷升,中國國民黨,481,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,409,89,2,1,15,15,54,4,422,12,76,6,36,2,1,65,3,7,0,0,0,0
花蓮縣,花蓮市,民享里,10015010033,朱立倫/王如玄,858,蔡英文/陳建仁,516,宋楚瑜/徐欣瑩,266,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,16,蕭美琴,民主進步黨,646,楊悟空,無黨籍,32,王廷升,中國國民黨,694,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,362,120,1,6,32,24,86,12,711,9,78,2,46,4,2,115,5,13,0,0,0,0
花蓮縣,花蓮市,民勤里,10015010018,朱立倫/王如玄,1056,蔡英文/陳建仁,607,宋楚瑜/徐欣瑩,281,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,38,蕭美琴,民主進步黨,800,楊悟空,無黨籍,19,王廷升,中國國民黨,858,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,384,121,3,4,23,25,157,9,829,21,99,0,77,4,1,155,6,18,0,0,0,0
花蓮縣,花蓮市,民孝里,10015010045,朱立倫/王如玄,1114,蔡英文/陳建仁,626,宋楚瑜/徐欣瑩,307,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,30,蕭美琴,民主進步黨,774,楊悟空,無黨籍,33,王廷升,中國國民黨,886,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,440,167,8,11,38,25,108,11,934,17,76,1,55,6,10,114,4,12,0,0,0,0
花蓮縣,花蓮市,民德里,10015010009,朱立倫/王如玄,511,蔡英文/陳建仁,358,宋楚瑜/徐欣瑩,102,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,12,蕭美琴,民主進步黨,460,楊悟空,無黨籍,9,王廷升,中國國民黨,433,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,251,48,1,0,10,7,67,3,391,11,53,1,48,0,3,74,1,8,0,0,0,0
花蓮縣,花蓮市,民心里,10015010025,朱立倫/王如玄,237,蔡英文/陳建仁,237,宋楚瑜/徐欣瑩,99,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,8,蕭美琴,民主進步黨,291,楊悟空,無黨籍,7,王廷升,中國國民黨,217,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,181,60,4,1,7,29,14,0,184,12,15,0,17,5,2,23,5,5,0,0,0,0
花蓮縣,花蓮市,民意里,10015010010,朱立倫/王如玄,776,蔡英文/陳建仁,265,宋楚瑜/徐欣瑩,194,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,23,蕭美琴,民主進步黨,329,楊悟空,無黨籍,21,王廷升,中國國民黨,666,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,177,111,3,3,16,26,63,5,646,12,36,0,27,1,4,89,1,5,0,0,0,0
花蓮縣,花蓮市,民政里,10015010017,朱立倫/王如玄,1086,蔡英文/陳建仁,756,宋楚瑜/徐欣瑩,267,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,39,蕭美琴,民主進步黨,945,楊悟空,無黨籍,23,王廷升,中國國民黨,902,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,518,124,6,4,31,19,116,17,888,26,84,1,87,2,8,154,2,10,0,0,0,0
花蓮縣,花蓮市,民族里,10015010003,朱立倫/王如玄,145,蔡英文/陳建仁,107,宋楚瑜/徐欣瑩,33,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,5,蕭美琴,民主進步黨,138,楊悟空,無黨籍,1,王廷升,中國國民黨,124,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,89,17,0,0,0,0,7,0,127,5,8,0,7,0,0,20,1,1,0,0,0,0
花蓮縣,花蓮市,民有里,10015010034,朱立倫/王如玄,137,蔡英文/陳建仁,180,宋楚瑜/徐欣瑩,61,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,1,蕭美琴,民主進步黨,218,楊悟空,無黨籍,7,王廷升,中國國民黨,138,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,151,31,0,0,0,3,7,1,136,6,7,0,10,1,3,13,1,3,0,0,0,0
花蓮縣,花蓮市,民樂里,10015010026,朱立倫/王如玄,167,蔡英文/陳建仁,128,宋楚瑜/徐欣瑩,59,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,5,蕭美琴,民主進步黨,156,楊悟空,無黨籍,5,王廷升,中國國民黨,121,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,79,26,0,0,7,7,28,1,138,3,17,0,18,0,4,25,0,1,0,0,0,0
花蓮縣,花蓮市,民權里,10015010035,朱立倫/王如玄,128,蔡英文/陳建仁,73,宋楚瑜/徐欣瑩,37,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,6,蕭美琴,民主進步黨,112,楊悟空,無黨籍,1,王廷升,中國國民黨,111,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,46,20,0,0,1,2,4,2,115,7,13,1,12,0,0,16,0,0,0,0,0,0
花蓮縣,花蓮市,民治里、民主里,1001501A011,朱立倫/王如玄,177,蔡英文/陳建仁,117,宋楚瑜/徐欣瑩,39,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,4,蕭美琴,民主進步黨,156,楊悟空,無黨籍,3,王廷升,中國國民黨,143,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,80,22,1,1,4,5,16,0,138,5,23,0,8,0,2,25,0,2,0,0,0,0
花蓮縣,花蓮市,民生里,10015010019,朱立倫/王如玄,302,蔡英文/陳建仁,313,宋楚瑜/徐欣瑩,79,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,11,蕭美琴,民主進步黨,375,楊悟空,無黨籍,3,王廷升,中國國民黨,274,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,237,45,1,0,5,9,26,7,247,11,27,0,21,1,1,45,1,3,0,0,0,0
花蓮縣,花蓮市,民立里,10015010001,朱立倫/王如玄,437,蔡英文/陳建仁,335,宋楚瑜/徐欣瑩,95,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,10,蕭美琴,民主進步黨,382,楊悟空,無黨籍,12,王廷升,中國國民黨,382,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,215,41,0,5,4,6,68,5,328,15,38,3,57,1,0,61,4,6,0,0,0,0
花蓮縣,花蓮市,民運里,10015010002,朱立倫/王如玄,550,蔡英文/陳建仁,455,宋楚瑜/徐欣瑩,199,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,19,蕭美琴,民主進步黨,556,楊悟空,無黨籍,17,王廷升,中國國民黨,485,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,344,92,0,2,7,26,84,2,451,14,57,1,32,2,2,50,4,10,0,0,0,0
花蓮縣,萬榮鄉,明利村,10015120004,朱立倫/王如玄,175,蔡英文/陳建仁,106,宋楚瑜/徐欣瑩,61,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,0,蕭美琴,民主進步黨,16,楊悟空,無黨籍,0,王廷升,中國國民黨,9,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,64,29,2,1,4,8,10,0,168,4,26,0,2,2,8,0,4,0,0,0,0,0
花蓮縣,萬榮鄉,紅葉村,10015120006,朱立倫/王如玄,288,蔡英文/陳建仁,76,宋楚瑜/徐欣瑩,92,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,1,蕭美琴,民主進步黨,17,楊悟空,無黨籍,0,王廷升,中國國民黨,17,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,48,39,3,1,7,10,12,1,283,4,10,0,6,1,1,14,3,1,0,0,0,0
花蓮縣,萬榮鄉,萬榮村,10015120003,朱立倫/王如玄,250,蔡英文/陳建仁,107,宋楚瑜/徐欣瑩,69,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,0,蕭美琴,民主進步黨,10,楊悟空,無黨籍,0,王廷升,中國國民黨,9,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,54,40,1,0,4,8,14,3,238,4,16,0,2,1,24,3,1,1,0,0,0,0
花蓮縣,萬榮鄉,西林村,10015120001,朱立倫/王如玄,361,蔡英文/陳建仁,98,宋楚瑜/徐欣瑩,101,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,0,蕭美琴,民主進步黨,7,楊悟空,無黨籍,0,王廷升,中國國民黨,8,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,45,48,2,6,8,11,29,0,331,8,26,0,1,0,8,13,0,0,0,0,0,0
花蓮縣,萬榮鄉,見晴村,10015120002,朱立倫/王如玄,144,蔡英文/陳建仁,57,宋楚瑜/徐欣瑩,64,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,1,蕭美琴,民主進步黨,9,楊悟空,無黨籍,0,王廷升,中國國民黨,3,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,33,24,1,1,5,8,21,1,144,2,4,0,1,0,5,0,1,1,0,0,0,0
花蓮縣,萬榮鄉,馬遠村,10015120005,朱立倫/王如玄,351,蔡英文/陳建仁,93,宋楚瑜/徐欣瑩,82,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,0,蕭美琴,民主進步黨,5,楊悟空,無黨籍,0,王廷升,中國國民黨,6,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,50,33,1,2,8,5,36,0,326,4,16,0,10,1,3,0,0,2,0,0,0,0
花蓮縣,豐濱鄉,新社村,10015080002,朱立倫/王如玄,193,蔡英文/陳建仁,55,宋楚瑜/徐欣瑩,56,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,1,蕭美琴,民主進步黨,20,楊悟空,無黨籍,0,王廷升,中國國民黨,13,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,40,27,3,0,3,0,10,3,187,2,6,1,1,0,1,2,1,0,0,0,0,0
