縣市,行政區別,鄰里,區域別代碼,總統候選人1,總統候選人1_得票數,總統候選人2,總統候選人2_得票數,總統候選人3,總統候選人3_得票數,總統候選人4,總統候選人4_得票數,總統候選人5,總統候選人5_得票數,總統候選人6,總統候選人6_得票數,總統候選人7,總統候選人7_得票數,總統候選人8,總統候選人8_得票數,總統候選人9,總統候選人9_得票數,總統候選人10,總統候選人10_得票數,總統候選人有效票數A,總統候選人無效票數B,總統候選人投票數C,總統候選人選舉人數G,平原立委候選人1＿候選人名稱,平原立委候選人1＿黨籍,平原立委候選人1_得票數,平原立委候選人2＿候選人名稱,平原立委候選人2＿黨籍,平原立委候選人2_得票數,平原立委候選人3＿候選人名稱,平原立委候選人3＿黨籍,平原立委候選人3_得票數,平原立委候選人4＿候選人名稱,平原立委候選人4＿黨籍,平原立委候選人4_得票數,平原立委候選人5＿候選人名稱,平原立委候選人5＿黨籍,平原立委候選人5_得票數,平原立委候選人6＿候選人名稱,平原立委候選人6＿黨籍,平原立委候選人6_得票數,平原立委候選人7＿候選人名稱,平原立委候選人7＿黨籍,平原立委候選人7_得票數,平原立委候選人8＿候選人名稱,平原立委候選人8＿黨籍,平原立委候選人8_得票數,平原立委候選人9＿候選人名稱,平原立委候選人9＿黨籍,平原立委候選人9_得票數,平原立委候選人10＿候選人名稱,平原立委候選人10＿黨籍,平原立委候選人10_得票數,平原立委有效票數A,平原立委無效票數B,平原立委投票數C,平原立委選舉人數G,山原立委候選人1＿候選人名稱,山原立委候選人1＿黨籍,山原立委候選人1_得票數,山原立委候選人2＿候選人名稱,山原立委候選人2＿黨籍,山原立委候選人2_得票數,山原立委候選人3＿候選人名稱,山原立委候選人3＿黨籍,山原立委候選人3_得票數,山原立委候選人4＿候選人名稱,山原立委候選人4＿黨籍,山原立委候選人4_得票數,山原立委候選人5＿候選人名稱,山原立委候選人5＿黨籍,山原立委候選人5_得票數,山原立委候選人6＿候選人名稱,山原立委候選人6＿黨籍,山原立委候選人6_得票數,山原立委候選人7＿候選人名稱,山原立委候選人7＿黨籍,山原立委候選人7_得票數,山原立委候選人8＿候選人名稱,山原立委候選人8＿黨籍,山原立委候選人8_得票數,山原立委候選人9＿候選人名稱,山原立委候選人9＿黨籍,山原立委候選人9_得票數,山原立委候選人10＿候選人名稱,山原立委候選人10＿黨籍,山原立委候選人10_得票數,山原立委有效票數A,山原立委無效票數B,山原立委投票數C,山原立委選舉人數G,"不分區政黨(1)

小民參政歐巴桑聯盟","不分區政黨(2)

台灣綠黨","不分區政黨(3)

臺灣雙語無法黨","不分區政黨(4)

台灣基進","不分區政黨(5)

中華統一促進黨","不分區政黨(6)

民主進步黨","不分區政黨(7)

制度救世島","不分區政黨(8)

時代力量","不分區政黨(9)

中國國民黨","不分區政黨(10)

司法改革黨","不分區政黨(11)

新黨","不分區政黨(12)

台灣民眾黨","不分區政黨(13)

台灣維新","不分區政黨(14)

親民黨","不分區政黨(15)

人民最大黨","不分區政黨(16)

台灣團結聯盟",不分區政黨有效票數A,不分區政黨無效票數B,不分區政黨投票數C,不分區政黨選舉人數G
臺北市,信義區,正和里,0200002,柯文哲/吳欣盈,565,賴清德/蕭美琴,868,侯友宜/趙少康,1240,,0,,0,,0,,0,,0,,0,,0,1342,901,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1342,1,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1342,0,0,5,18,19,3,17,4,739,1,77,1189,9,13,549,1,12,1,5,0,2657,24,83
臺北市,信義區,永吉里,0200014,柯文哲/吳欣盈,579,賴清德/蕭美琴,1023,侯友宜/趙少康,670,,0,,0,,0,,0,,0,,0,,0,1388,722,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1388,3,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1388,3,0,5,13,22,6,8,3,928,3,52,684,5,4,493,1,14,2,5,0,2243,42,83
臺北市,信義區,永春里,0200018,柯文哲/吳欣盈,688,賴清德/蕭美琴,1194,侯友宜/趙少康,1120,,0,,0,,0,,0,,0,,0,,0,1402,700,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1402,3,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1402,8,0,5,25,19,9,14,7,1047,4,86,1081,12,14,630,0,13,0,8,0,2969,50,83
臺北市,信義區,泰和里,0200033,柯文哲/吳欣盈,1105,賴清德/蕭美琴,1589,侯友宜/趙少康,1832,,0,,0,,0,,0,,0,,0,,0,1471,715,9,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1471,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1471,0,0,5,50,48,18,19,7,1360,1,122,1815,15,32,975,1,22,5,7,0,4497,59,83
臺北市,信義區,興隆里,0200003,柯文哲/吳欣盈,320,賴清德/蕭美琴,463,侯友宜/趙少康,660,,0,,0,,0,,0,,0,,0,,0,1345,575,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1345,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1345,0,0,5,10,8,3,9,2,409,2,29,654,2,5,284,2,8,1,3,0,1431,16,83
臺北市,信義區,興雅里,0200006,柯文哲/吳欣盈,713,賴清德/蕭美琴,1248,侯友宜/趙少康,1341,,0,,0,,0,,0,,0,,0,,0,1353,734,1,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1353,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1353,0,0,5,33,21,6,10,4,1087,3,102,1302,9,17,662,1,19,3,15,0,3294,35,83
臺北市,信義區,西村里,0200001,柯文哲/吳欣盈,637,賴清德/蕭美琴,685,侯友宜/趙少康,1489,,0,,0,,0,,0,,0,,0,,0,1338,756,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1338,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1338,0,0,5,28,21,3,14,4,567,1,70,1487,4,19,567,0,16,0,4,0,2805,16,83
臺北市,信義區,長春里,0200015,柯文哲/吳欣盈,628,賴清德/蕭美琴,1013,侯友宜/趙少康,933,,0,,0,,0,,0,,0,,0,,0,1391,885,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1391,4,2,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1391,9,0,5,22,16,4,15,6,901,2,74,903,5,2,581,2,20,1,2,0,2556,33,83
臺北市,信義區,雅祥里,0200011,柯文哲/吳欣盈,761,賴清德/蕭美琴,1207,侯友宜/趙少康,1136,,0,,0,,0,,0,,0,,0,,0,1377,757,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1377,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1377,0,0,5,16,27,7,12,4,1059,3,87,1122,8,17,687,0,17,0,6,0,3072,38,83
臺北市,信義區,雙和里,0200036,柯文哲/吳欣盈,1079,賴清德/蕭美琴,1503,侯友宜/趙少康,1889,,0,,0,,0,,0,,0,,0,,0,1484,906,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1484,10,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1484,7,0,5,32,35,11,21,6,1316,0,100,1873,13,21,986,3,23,1,11,0,4452,42,83
臺北市,信義區,黎安里,0200041,柯文哲/吳欣盈,212,賴清德/蕭美琴,323,侯友宜/趙少康,569,,0,,0,,0,,0,,0,,0,,0,1504,642,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1504,7,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1504,5,0,5,6,7,5,3,3,283,1,22,550,3,5,188,0,4,2,3,0,1085,30,83
臺北市,信義區,黎平里,0200039,柯文哲/吳欣盈,967,賴清德/蕭美琴,1482,侯友宜/趙少康,1883,,0,,0,,0,,0,,0,,0,,0,1495,927,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1495,14,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1495,8,0,5,49,38,6,22,6,1314,4,93,1833,7,14,877,4,23,2,10,0,4302,51,83
臺北市,信義區,黎忠里,0200040,柯文哲/吳欣盈,699,賴清德/蕭美琴,1021,侯友宜/趙少康,1250,,0,,0,,0,,0,,0,,0,,0,1500,773,8,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1500,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1500,0,0,5,25,26,5,6,8,879,0,66,1239,8,20,632,3,22,0,5,0,2944,47,83
臺北市,信義區,黎順里,0200038,柯文哲/吳欣盈,523,賴清德/蕭美琴,845,侯友宜/趙少康,1052,,0,,0,,0,,0,,0,,0,,0,1492,774,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1492,2,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1492,3,0,5,29,23,3,12,3,712,0,68,1031,5,25,484,2,14,0,4,0,2415,20,83
臺北市,內湖區,五分里,1000022,柯文哲/吳欣盈,1823,賴清德/蕭美琴,2296,侯友宜/趙少康,2100,,0,,0,,0,,0,,0,,0,,0,769,1012,8,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,769,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,769,0,0,5,62,59,9,55,7,1982,4,211,2096,16,19,1600,5,31,5,12,0,6173,87,83
臺北市,內湖區,內湖里,1000009,柯文哲/吳欣盈,988,賴清德/蕭美琴,1415,侯友宜/趙少康,1651,,0,,0,,0,,0,,0,,0,,0,714,1037,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,714,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,714,0,0,5,32,33,10,30,3,1233,1,113,1635,8,19,892,0,18,1,7,0,4035,51,83
臺北市,內湖區,內溝里,1000025,柯文哲/吳欣盈,766,賴清德/蕭美琴,1116,侯友宜/趙少康,1053,,0,,0,,0,,0,,0,,0,,0,785,866,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,785,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,785,0,0,5,34,26,6,24,1,940,3,70,1054,4,21,701,0,15,3,7,0,2909,43,83
臺北市,內湖區,南湖里,1000040,柯文哲/吳欣盈,885,賴清德/蕭美琴,1159,侯友宜/趙少康,1390,,0,,0,,0,,0,,0,,0,,0,843,1184,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,843,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,843,0,0,5,28,27,7,30,4,991,1,116,1354,9,14,820,0,7,0,2,0,3410,39,83
臺北市,內湖區,大湖里,1000012,柯文哲/吳欣盈,878,賴清德/蕭美琴,1185,侯友宜/趙少康,1303,,0,,0,,0,,0,,0,,0,,0,728,1098,13,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,728,11,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,728,6,0,5,35,35,2,35,3,1006,0,112,1276,7,19,800,2,19,0,2,0,3353,32,83
臺北市,內湖區,安泰里,1000033,柯文哲/吳欣盈,949,賴清德/蕭美琴,1131,侯友宜/趙少康,1255,,0,,0,,0,,0,,0,,0,,0,817,1059,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,817,42,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,817,18,0,5,39,35,17,21,2,984,4,77,1224,11,11,847,2,11,1,7,0,3293,49,83
臺北市,內湖區,安湖里,1000031,柯文哲/吳欣盈,1302,賴清德/蕭美琴,1719,侯友宜/趙少康,1663,,0,,0,,0,,0,,0,,0,,0,808,827,1,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,808,23,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,808,17,0,5,37,37,12,47,1,1480,5,133,1626,9,20,1196,1,26,1,6,0,4637,58,83
臺北市,內湖區,寶湖里,1000039,柯文哲/吳欣盈,1467,賴清德/蕭美琴,2013,侯友宜/趙少康,2512,,0,,0,,0,,0,,0,,0,,0,838,1219,11,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,838,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,838,0,0,5,51,39,13,53,0,1677,4,170,2508,12,28,1374,0,30,1,11,0,5971,60,83
臺北市,內湖區,康寧里,1000035,柯文哲/吳欣盈,1449,賴清德/蕭美琴,1788,侯友宜/趙少康,2039,,0,,0,,0,,0,,0,,0,,0,825,884,2,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,825,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,825,0,0,5,37,51,14,45,1,1513,5,174,2008,10,37,1317,3,23,0,12,0,5250,48,83
臺北市,內湖區,明湖里,1000036,柯文哲/吳欣盈,1005,賴清德/蕭美琴,1146,侯友宜/趙少康,1124,,0,,0,,0,,0,,0,,0,,0,830,1092,15,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,830,23,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,830,11,0,5,31,40,12,35,5,987,0,103,1114,3,14,881,0,14,5,4,0,3248,49,83
臺北市,內湖區,東湖里,1000023,柯文哲/吳欣盈,1472,賴清德/蕭美琴,1849,侯友宜/趙少康,1736,,0,,0,,0,,0,,0,,0,,0,775,1010,2,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,775,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,775,0,0,5,43,42,15,34,4,1638,3,132,1743,10,16,1297,5,21,2,9,0,5014,63,83
臺北市,內湖區,樂康里,1000024,柯文哲/吳欣盈,1404,賴清德/蕭美琴,1717,侯友宜/趙少康,1616,,0,,0,,0,,0,,0,,0,,0,780,987,10,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,780,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,780,0,0,5,35,49,11,30,2,1524,4,159,1620,5,15,1233,4,16,3,14,0,4724,45,83
臺北市,內湖區,清白里,1000017,柯文哲/吳欣盈,1294,賴清德/蕭美琴,1897,侯友宜/趙少康,2260,,0,,0,,0,,0,,0,,0,,0,747,1122,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,747,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,747,0,0,5,46,43,9,50,2,1590,1,142,2194,14,25,1270,1,27,1,7,0,5422,50,83
臺北市,內湖區,港墘里,1000005,柯文哲/吳欣盈,1015,賴清德/蕭美琴,1431,侯友宜/趙少康,1351,,0,,0,,0,,0,,0,,0,,0,696,976,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,696,7,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,696,6,0,5,30,26,12,37,3,1228,3,102,1357,8,15,914,2,16,2,7,0,3762,49,83
臺北市,內湖區,港富里,1000007,柯文哲/吳欣盈,1519,賴清德/蕭美琴,2256,侯友宜/趙少康,2124,,0,,0,,0,,0,,0,,0,,0,703,951,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,703,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,703,0,0,5,34,58,16,50,3,1997,5,171,2054,14,16,1381,3,42,1,10,0,5855,62,83
臺北市,內湖區,港華里,1000008,柯文哲/吳欣盈,1462,賴清德/蕭美琴,2124,侯友宜/趙少康,2036,,0,,0,,0,,0,,0,,0,,0,709,1108,2,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,709,21,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,709,6,0,5,59,44,16,60,6,1766,1,207,1971,4,28,1385,5,25,0,11,0,5588,62,83
臺北市,內湖區,港都里,1000006,柯文哲/吳欣盈,907,賴清德/蕭美琴,1313,侯友宜/趙少康,1156,,0,,0,,0,,0,,0,,0,,0,700,1150,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,700,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,700,0,0,5,29,31,8,29,2,1109,4,114,1159,4,11,821,2,8,4,4,0,3339,49,83
臺北市,內湖區,湖元里,1000030,柯文哲/吳欣盈,1173,賴清德/蕭美琴,1484,侯友宜/趙少康,1362,,0,,0,,0,,0,,0,,0,,0,805,1298,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,805,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,805,0,0,5,32,34,9,44,7,1317,3,123,1350,5,23,1020,0,25,1,5,0,3998,48,83
臺北市,內湖區,湖濱里,1000010,柯文哲/吳欣盈,1270,賴清德/蕭美琴,1791,侯友宜/趙少康,2275,,0,,0,,0,,0,,0,,0,,0,718,1183,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,718,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,718,0,0,5,37,36,15,39,5,1522,6,151,2238,18,31,1176,2,26,3,14,0,5319,58,83
臺北市,內湖區,湖興里,1000029,柯文哲/吳欣盈,1244,賴清德/蕭美琴,1653,侯友宜/趙少康,1709,,0,,0,,0,,0,,0,,0,,0,801,1092,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,801,19,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,801,14,0,5,44,44,18,36,3,1433,1,132,1707,8,13,1105,3,24,2,12,0,4585,55,83
臺北市,內湖區,瑞光里,1000021,柯文哲/吳欣盈,720,賴清德/蕭美琴,861,侯友宜/趙少康,1274,,0,,0,,0,,0,,0,,0,,0,766,1041,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,766,6,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,766,9,0,5,14,26,6,25,1,714,2,93,1260,4,19,657,1,23,0,5,0,2850,24,83
臺北市,內湖區,瑞陽里,1000020,柯文哲/吳欣盈,1162,賴清德/蕭美琴,1500,侯友宜/趙少康,2327,,0,,0,,0,,0,,0,,0,,0,761,1112,13,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,761,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,761,0,0,5,47,48,16,37,6,1222,3,177,2277,9,23,1056,2,29,0,7,0,4959,73,83
臺北市,內湖區,石潭里,1000028,柯文哲/吳欣盈,648,賴清德/蕭美琴,909,侯友宜/趙少康,975,,0,,0,,0,,0,,0,,0,,0,798,1040,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,798,14,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,798,6,0,5,19,35,2,19,3,800,1,87,971,2,14,558,3,10,1,1,0,2526,31,83
臺北市,內湖區,碧山里,1000015,柯文哲/吳欣盈,1102,賴清德/蕭美琴,1596,侯友宜/趙少康,1743,,0,,0,,0,,0,,0,,0,,0,738,286,1,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,738,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,738,0,0,5,28,40,8,44,3,1377,5,111,1721,11,35,991,3,23,1,9,0,4410,63,83
臺北市,內湖區,秀湖里,1000032,柯文哲/吳欣盈,919,賴清德/蕭美琴,1353,侯友宜/趙少康,1635,,0,,0,,0,,0,,0,,0,,0,813,953,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,813,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,813,0,0,5,30,37,11,27,4,1148,4,106,1642,8,22,829,2,16,2,4,0,3892,41,83
臺北市,內湖區,紫星里,1000011,柯文哲/吳欣盈,1205,賴清德/蕭美琴,1976,侯友宜/趙少康,1893,,0,,0,,0,,0,,0,,0,,0,723,1063,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,723,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,723,0,0,5,38,42,12,40,6,1715,5,130,1854,7,21,1129,3,21,1,5,0,5029,78,83
臺北市,內湖區,紫陽里,1000019,柯文哲/吳欣盈,1352,賴清德/蕭美琴,1984,侯友宜/趙少康,2013,,0,,0,,0,,0,,0,,0,,0,756,958,12,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,756,20,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,756,6,1,5,48,44,8,52,1,1697,0,171,1979,16,25,1233,5,26,4,7,0,5316,73,83
臺北市,內湖區,紫雲里,1000016,柯文哲/吳欣盈,952,賴清德/蕭美琴,1065,侯友宜/趙少康,1500,,0,,0,,0,,0,,0,,0,,0,743,941,8,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,743,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,743,0,0,5,37,29,6,20,4,895,2,106,1501,7,17,850,1,15,1,6,0,3497,48,83
臺北市,內湖區,葫洲里,1000018,柯文哲/吳欣盈,1276,賴清德/蕭美琴,1368,侯友宜/趙少康,1759,,0,,0,,0,,0,,0,,0,,0,752,1073,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,752,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,752,0,0,5,44,31,16,41,1,1142,3,151,1762,12,22,1130,1,21,1,6,0,4384,47,83
臺北市,內湖區,蘆洲里,1000037,柯文哲/吳欣盈,212,賴清德/蕭美琴,280,侯友宜/趙少康,223,,0,,0,,0,,0,,0,,0,,0,833,715,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,833,18,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,833,1,0,5,7,7,4,9,0,245,0,8,218,2,0,192,1,2,0,0,0,695,25,83
臺北市,內湖區,行善里,1000027,柯文哲/吳欣盈,1224,賴清德/蕭美琴,1765,侯友宜/趙少康,1566,,0,,0,,0,,0,,0,,0,,0,794,1059,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,794,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,794,0,0,5,28,44,15,41,4,1521,4,140,1557,13,19,1109,1,24,5,10,0,4535,52,83
臺北市,內湖區,西安里,1000003,柯文哲/吳欣盈,1066,賴清德/蕭美琴,1518,侯友宜/趙少康,1653,,0,,0,,0,,0,,0,,0,,0,692,998,10,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,692,10,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,692,9,0,5,34,44,7,35,0,1343,2,130,1616,8,17,952,1,23,0,12,0,4224,47,83
臺北市,內湖區,西康里,1000002,柯文哲/吳欣盈,1563,賴清德/蕭美琴,2094,侯友宜/趙少康,2411,,0,,0,,0,,0,,0,,0,,0,686,997,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,686,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,686,0,0,5,56,45,20,36,0,1765,4,189,2412,15,21,1414,5,24,5,11,0,6022,78,83
臺北市,內湖區,西湖里,1000001,柯文哲/吳欣盈,1169,賴清德/蕭美琴,1790,侯友宜/趙少康,1573,,0,,0,,0,,0,,0,,0,,0,681,859,8,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,681,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,681,0,0,5,27,37,8,42,4,1555,2,129,1532,8,20,1081,2,27,2,7,0,4483,69,83
臺北市,內湖區,週美里,1000026,柯文哲/吳欣盈,1443,賴清德/蕭美琴,2297,侯友宜/趙少康,1962,,0,,0,,0,,0,,0,,0,,0,789,1006,1,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,789,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,789,0,0,5,34,43,17,44,7,2031,0,162,1919,11,16,1326,1,34,3,10,0,5658,78,83
臺北市,內湖區,金湖里,1000034,柯文哲/吳欣盈,1445,賴清德/蕭美琴,2148,侯友宜/趙少康,2436,,0,,0,,0,,0,,0,,0,,0,820,1188,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,820,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,820,0,0,5,37,48,16,48,2,1806,4,183,2393,11,26,1375,2,21,3,6,0,5981,63,83
臺北市,內湖區,金瑞里,1000014,柯文哲/吳欣盈,1025,賴清德/蕭美琴,1669,侯友宜/趙少康,1569,,0,,0,,0,,0,,0,,0,,0,734,1041,12,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,734,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,734,0,0,5,31,46,12,36,2,1445,2,119,1530,8,17,941,5,22,1,13,0,4230,63,83
臺北市,內湖區,金龍里,1000013,柯文哲/吳欣盈,881,賴清德/蕭美琴,1198,侯友宜/趙少康,1319,,0,,0,,0,,0,,0,,0,,0,731,1195,11,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,731,21,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,731,8,1,5,15,38,8,37,2,1048,1,112,1317,3,17,751,2,23,2,6,0,3382,44,83
臺北市,內湖區,麗山里,1000038,柯文哲/吳欣盈,961,賴清德/蕭美琴,1485,侯友宜/趙少康,1235,,0,,0,,0,,0,,0,,0,,0,834,981,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,834,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,834,0,0,5,39,37,11,28,4,1288,4,123,1223,3,8,868,1,16,2,5,0,3660,37,83
